taskId time jobId jobSize runtime user peer TraceID Cluster.IAT Cluster.RT
 121916 198783   51 14154  802   6   6 gwa-t10 C2 C3
 121917 198783   51 14154  922   6   6 gwa-t10 C2 C3
 121918 198783   51 14154  669   6   6 gwa-t10 C2 C3
 121919 198783   51 14154  802   6   6 gwa-t10 C2 C3
 121920 198783   51 14154  702   6   6 gwa-t10 C2 C3
 121921 198783   51 14154  698   6   6 gwa-t10 C2 C3
 121922 198783   51 14154  751   6   6 gwa-t10 C2 C3
 121923 198783   51 14154  356   6   6 gwa-t10 C2 C3
 121924 198783   51 14154  794   6   6 gwa-t10 C2 C3
 121925 198783   51 14154 1139   6   6 gwa-t10 C2 C3
 121926 198783   51 14154  962   6   6 gwa-t10 C2 C3
 121927 198783   51 14154 1359   6   6 gwa-t10 C2 C3
 121928 198783   51 14154  967   6   6 gwa-t10 C2 C3
 121929 198783   51 14154  696   6   6 gwa-t10 C2 C3
 121930 198783   51 14154 1420   6   6 gwa-t10 C2 C3
 121931 198783   51 14154 1521   6   6 gwa-t10 C2 C3
 121932 198783   51 14154  760   6   6 gwa-t10 C2 C3
 121933 198783   51 14154 1069   6   6 gwa-t10 C2 C3
 121934 198783   51 14154 1007   6   6 gwa-t10 C2 C3
 121935 198783   51 14154 1334   6   6 gwa-t10 C2 C3
 121936 198783   51 14154  902   6   6 gwa-t10 C2 C3
 121937 198783   51 14154  824   6   6 gwa-t10 C2 C3
 121938 198783   51 14154  997   6   6 gwa-t10 C2 C3
 121939 198783   51 14154 1091   6   6 gwa-t10 C2 C3
 121940 198783   51 14154  778   6   6 gwa-t10 C2 C3
 121941 198783   51 14154  303   6   6 gwa-t10 C2 C3
 121942 198783   51 14154  962   6   6 gwa-t10 C2 C3
 121943 198783   51 14154  845   6   6 gwa-t10 C2 C3
 121944 198783   51 14154  393   6   6 gwa-t10 C2 C3
 121945 198783   51 14154 1086   6   6 gwa-t10 C2 C3
 121946 198783   51 14154  918   6   6 gwa-t10 C2 C3
 121947 198783   51 14154  907   6   6 gwa-t10 C2 C3
 121948 198783   51 14154 1032   6   6 gwa-t10 C2 C3
 121949 198783   51 14154  653   6   6 gwa-t10 C2 C3
 121950 198783   51 14154  932   6   6 gwa-t10 C2 C3
 121951 198783   51 14154 1283   6   6 gwa-t10 C2 C3
 121952 198783   51 14154 1279   6   6 gwa-t10 C2 C3
 121953 198783   51 14154 1035   6   6 gwa-t10 C2 C3
 121954 198783   51 14154  881   6   6 gwa-t10 C2 C3
 121955 198783   51 14154 1028   6   6 gwa-t10 C2 C3
 121956 198783   51 14154  691   6   6 gwa-t10 C2 C3
 121957 198783   51 14154  931   6   6 gwa-t10 C2 C3
 121958 198783   51 14154  863   6   6 gwa-t10 C2 C3
 121959 198783   51 14154  595   6   6 gwa-t10 C2 C3
 121960 198783   51 14154  876   6   6 gwa-t10 C2 C3
 121961 198783   51 14154  923   6   6 gwa-t10 C2 C3
 121962 198783   51 14154  574   6   6 gwa-t10 C2 C3
 121963 198783   51 14154  682   6   6 gwa-t10 C2 C3
 121964 198783   51 14154 1147   6   6 gwa-t10 C2 C3
 121965 198783   51 14154 1052   6   6 gwa-t10 C2 C3
 121966 198783   51 14154 1282   6   6 gwa-t10 C2 C3
 121967 198783   51 14154 1065   6   6 gwa-t10 C2 C3
 121968 198783   51 14154  647   6   6 gwa-t10 C2 C3
 121969 198783   51 14154 1217   6   6 gwa-t10 C2 C3
 121970 198783   51 14154  569   6   6 gwa-t10 C2 C3
 121971 198783   51 14154  978   6   6 gwa-t10 C2 C3
 121972 198783   51 14154 1240   6   6 gwa-t10 C2 C3
 121973 198783   51 14154 1017   6   6 gwa-t10 C2 C3
 121974 198783   51 14154  990   6   6 gwa-t10 C2 C3
 121975 198783   51 14154 1191   6   6 gwa-t10 C2 C3
 121976 198783   51 14154 1216   6   6 gwa-t10 C2 C3
 121977 198783   51 14154  311   6   6 gwa-t10 C2 C3
 121978 198783   51 14154 1028   6   6 gwa-t10 C2 C3
 121979 198783   51 14154 1079   6   6 gwa-t10 C2 C3
 121980 198783   51 14154 1246   6   6 gwa-t10 C2 C3
 121981 198783   51 14154  878   6   6 gwa-t10 C2 C3
 121982 198783   51 14154  934   6   6 gwa-t10 C2 C3
 121983 198783   51 14154  711   6   6 gwa-t10 C2 C3
 121984 198783   51 14154  685   6   6 gwa-t10 C2 C3
 121985 198783   51 14154  909   6   6 gwa-t10 C2 C3
 121986 198783   51 14154 1075   6   6 gwa-t10 C2 C3
 121987 198783   51 14154  915   6   6 gwa-t10 C2 C3
 121988 198783   51 14154 1281   6   6 gwa-t10 C2 C3
 121989 198783   51 14154  799   6   6 gwa-t10 C2 C3
 121990 198783   51 14154  802   6   6 gwa-t10 C2 C3
 121991 198783   51 14154  779   6   6 gwa-t10 C2 C3
 121992 198783   51 14154  684   6   6 gwa-t10 C2 C3
 121993 198783   51 14154 1242   6   6 gwa-t10 C2 C3
 121994 198783   51 14154 1241   6   6 gwa-t10 C2 C3
 121995 198783   51 14154  848   6   6 gwa-t10 C2 C3
 121996 198783   51 14154  426   6   6 gwa-t10 C2 C3
 121997 198783   51 14154  554   6   6 gwa-t10 C2 C3
 121998 198783   51 14154 1438   6   6 gwa-t10 C2 C3
 121999 198783   51 14154 1126   6   6 gwa-t10 C2 C3
 122000 198783   51 14154  625   6   6 gwa-t10 C2 C3
 122001 198783   51 14154  483   6   6 gwa-t10 C2 C3
 122002 198783   51 14154 1027   6   6 gwa-t10 C2 C3
 122003 198783   51 14154 1143   6   6 gwa-t10 C2 C3
 122004 198783   51 14154 1300   6   6 gwa-t10 C2 C3
 122005 198783   51 14154 1535   6   6 gwa-t10 C2 C3
 122006 198783   51 14154  824   6   6 gwa-t10 C2 C3
 122007 198783   51 14154  485   6   6 gwa-t10 C2 C3
 122008 198783   51 14154 1091   6   6 gwa-t10 C2 C3
 122009 198783   51 14154 1168   6   6 gwa-t10 C2 C3
 122010 198783   51 14154  922   6   6 gwa-t10 C2 C3
 122011 198783   51 14154  835   6   6 gwa-t10 C2 C3
 122012 198783   51 14154  432   6   6 gwa-t10 C2 C3
 122013 198783   51 14154  949   6   6 gwa-t10 C2 C3
 122014 198783   51 14154 1373   6   6 gwa-t10 C2 C3
 122015 198783   51 14154  608   6   6 gwa-t10 C2 C3
 122016 198783   51 14154  968   6   6 gwa-t10 C2 C3
 122017 198783   51 14154  920   6   6 gwa-t10 C2 C3
 122018 198783   51 14154  934   6   6 gwa-t10 C2 C3
 122019 198783   51 14154  906   6   6 gwa-t10 C2 C3
 122020 198783   51 14154  747   6   6 gwa-t10 C2 C3
 122021 198783   51 14154  714   6   6 gwa-t10 C2 C3
 122022 198783   51 14154  669   6   6 gwa-t10 C2 C3
 122023 198783   51 14154  614   6   6 gwa-t10 C2 C3
 122024 198783   51 14154 1245   6   6 gwa-t10 C2 C3
 122025 198783   51 14154 1183   6   6 gwa-t10 C2 C3
 122026 198783   51 14154  748   6   6 gwa-t10 C2 C3
 122027 198783   51 14154 1162   6   6 gwa-t10 C2 C3
 122028 198783   51 14154  736   6   6 gwa-t10 C2 C3
 122029 198783   51 14154 1372   6   6 gwa-t10 C2 C3
 122030 198783   51 14154 1093   6   6 gwa-t10 C2 C3
 122031 198783   51 14154  761   6   6 gwa-t10 C2 C3
 122032 198783   51 14154  688   6   6 gwa-t10 C2 C3
 122033 198783   51 14154 1302   6   6 gwa-t10 C2 C3
 122034 198783   51 14154  871   6   6 gwa-t10 C2 C3
 122035 198783   51 14154 1510   6   6 gwa-t10 C2 C3
 122036 198783   51 14154  907   6   6 gwa-t10 C2 C3
 122037 198783   51 14154 1155   6   6 gwa-t10 C2 C3
 122038 198783   51 14154 1465   6   6 gwa-t10 C2 C3
 122039 198783   51 14154  694   6   6 gwa-t10 C2 C3
 122040 198783   51 14154  854   6   6 gwa-t10 C2 C3
 122041 198783   51 14154  564   6   6 gwa-t10 C2 C3
 122042 198783   51 14154  953   6   6 gwa-t10 C2 C3
 122043 198783   51 14154  710   6   6 gwa-t10 C2 C3
 122044 198783   51 14154  624   6   6 gwa-t10 C2 C3
 122045 198783   51 14154  622   6   6 gwa-t10 C2 C3
 122046 198783   51 14154  965   6   6 gwa-t10 C2 C3
 122047 198783   51 14154  880   6   6 gwa-t10 C2 C3
 122048 198783   51 14154 1126   6   6 gwa-t10 C2 C3
 122049 198783   51 14154 1190   6   6 gwa-t10 C2 C3
 122050 198783   51 14154  955   6   6 gwa-t10 C2 C3
 122051 198783   51 14154 1524   6   6 gwa-t10 C2 C3
 122052 198783   51 14154  948   6   6 gwa-t10 C2 C3
 122053 198783   51 14154 1227   6   6 gwa-t10 C2 C3
 122054 198783   51 14154 1410   6   6 gwa-t10 C2 C3
 122055 198783   51 14154  931   6   6 gwa-t10 C2 C3
 122056 198783   51 14154 1052   6   6 gwa-t10 C2 C3
 122057 198783   51 14154  904   6   6 gwa-t10 C2 C3
 122058 198783   51 14154  806   6   6 gwa-t10 C2 C3
 122059 198783   51 14154 1455   6   6 gwa-t10 C2 C3
 122060 198783   51 14154  781   6   6 gwa-t10 C2 C3
 122061 198783   51 14154  668   6   6 gwa-t10 C2 C3
 122062 198783   51 14154 1246   6   6 gwa-t10 C2 C3
 122063 198783   51 14154  865   6   6 gwa-t10 C2 C3
 122064 198783   51 14154  715   6   6 gwa-t10 C2 C3
 122065 198783   51 14154 1103   6   6 gwa-t10 C2 C3
 122066 198783   51 14154 1067   6   6 gwa-t10 C2 C3
 122067 198783   51 14154  838   6   6 gwa-t10 C2 C3
 122068 198783   51 14154 1131   6   6 gwa-t10 C2 C3
 122069 198783   51 14154 1381   6   6 gwa-t10 C2 C3
 122070 198783   51 14154 1356   6   6 gwa-t10 C2 C3
 122071 198783   51 14154 1188   6   6 gwa-t10 C2 C3
 122072 198783   51 14154 1184   6   6 gwa-t10 C2 C3
 122073 198783   51 14154  988   6   6 gwa-t10 C2 C3
 122074 198783   51 14154 1326   6   6 gwa-t10 C2 C3
 122075 198783   51 14154  815   6   6 gwa-t10 C2 C3
 122076 198783   51 14154 1189   6   6 gwa-t10 C2 C3
 122077 198783   51 14154  880   6   6 gwa-t10 C2 C3
 122078 198783   51 14154  727   6   6 gwa-t10 C2 C3
 122079 198783   51 14154  772   6   6 gwa-t10 C2 C3
 122080 198783   51 14154  973   6   6 gwa-t10 C2 C3
 122081 198783   51 14154  984   6   6 gwa-t10 C2 C3
 122082 198783   51 14154 1044   6   6 gwa-t10 C2 C3
 122083 198783   51 14154  834   6   6 gwa-t10 C2 C3
 122084 198783   51 14154  835   6   6 gwa-t10 C2 C3
 122085 198783   51 14154 1194   6   6 gwa-t10 C2 C3
 122086 198783   51 14154  979   6   6 gwa-t10 C2 C3
 122087 198783   51 14154  651   6   6 gwa-t10 C2 C3
 122088 198783   51 14154  718   6   6 gwa-t10 C2 C3
 122089 198783   51 14154 1063   6   6 gwa-t10 C2 C3
 122090 198783   51 14154 1236   6   6 gwa-t10 C2 C3
 122091 198783   51 14154  634   6   6 gwa-t10 C2 C3
 122092 198783   51 14154  793   6   6 gwa-t10 C2 C3
 122093 198783   51 14154 1022   6   6 gwa-t10 C2 C3
 122094 198783   51 14154 1041   6   6 gwa-t10 C2 C3
 122095 198783   51 14154  535   6   6 gwa-t10 C2 C3
 122096 198783   51 14154  834   6   6 gwa-t10 C2 C3
 122097 198783   51 14154 1002   6   6 gwa-t10 C2 C3
 122098 198783   51 14154 1173   6   6 gwa-t10 C2 C3
 122099 198783   51 14154 1144   6   6 gwa-t10 C2 C3
 122100 198783   51 14154 1027   6   6 gwa-t10 C2 C3
 122101 198783   51 14154  969   6   6 gwa-t10 C2 C3
 122102 198783   51 14154  588   6   6 gwa-t10 C2 C3
 122103 198783   51 14154  697   6   6 gwa-t10 C2 C3
 122104 198783   51 14154  883   6   6 gwa-t10 C2 C3
 122105 198783   51 14154  822   6   6 gwa-t10 C2 C3
 122106 198783   51 14154  449   6   6 gwa-t10 C2 C3
 122107 198783   51 14154 1300   6   6 gwa-t10 C2 C3
 122108 198783   51 14154 1299   6   6 gwa-t10 C2 C3
 122109 198783   51 14154  788   6   6 gwa-t10 C2 C3
 122110 198783   51 14154  624   6   6 gwa-t10 C2 C3
 122111 198783   51 14154 1380   6   6 gwa-t10 C2 C3
 122112 198783   51 14154 1135   6   6 gwa-t10 C2 C3
 122113 198783   51 14154 1068   6   6 gwa-t10 C2 C3
 122114 198783   51 14154 1421   6   6 gwa-t10 C2 C3
 122115 198783   51 14154 1124   6   6 gwa-t10 C2 C3
 122116 198783   51 14154 1307   6   6 gwa-t10 C2 C3
 122117 198783   51 14154  872   6   6 gwa-t10 C2 C3
 122118 198783   51 14154  971   6   6 gwa-t10 C2 C3
 122119 198783   51 14154  146   6   6 gwa-t10 C2 C3
 122120 198783   51 14154 1307   6   6 gwa-t10 C2 C3
 122121 198783   51 14154  410   6   6 gwa-t10 C2 C3
 122122 198783   51 14154  804   6   6 gwa-t10 C2 C3
 122123 198783   51 14154  754   6   6 gwa-t10 C2 C3
 122124 198783   51 14154 1429   6   6 gwa-t10 C2 C3
 122125 198783   51 14154 1312   6   6 gwa-t10 C2 C3
 122126 198783   51 14154  974   6   6 gwa-t10 C2 C3
 122127 198783   51 14154  786   6   6 gwa-t10 C2 C3
 122128 198783   51 14154  951   6   6 gwa-t10 C2 C3
 122129 198783   51 14154  627   6   6 gwa-t10 C2 C3
 122130 198783   51 14154 1255   6   6 gwa-t10 C2 C3
 122131 198783   51 14154  821   6   6 gwa-t10 C2 C3
 122132 198783   51 14154 1282   6   6 gwa-t10 C2 C3
 122133 198783   51 14154 1123   6   6 gwa-t10 C2 C3
 122134 198783   51 14154 1125   6   6 gwa-t10 C2 C3
 122135 198783   51 14154  901   6   6 gwa-t10 C2 C3
 122136 198783   51 14154 1304   6   6 gwa-t10 C2 C3
 122137 198783   51 14154 1081   6   6 gwa-t10 C2 C3
 122138 198783   51 14154  840   6   6 gwa-t10 C2 C3
 122139 198783   51 14154 1029   6   6 gwa-t10 C2 C3
 122140 198783   51 14154  806   6   6 gwa-t10 C2 C3
 122141 198783   51 14154  569   6   6 gwa-t10 C2 C3
 122142 198783   51 14154 1082   6   6 gwa-t10 C2 C3
 122143 198783   51 14154 1269   6   6 gwa-t10 C2 C3
 122144 198783   51 14154  905   6   6 gwa-t10 C2 C3
 122145 198783   51 14154  973   6   6 gwa-t10 C2 C3
 122146 198783   51 14154  637   6   6 gwa-t10 C2 C3
 122147 198783   51 14154  903   6   6 gwa-t10 C2 C3
 122148 198783   51 14154  717   6   6 gwa-t10 C2 C3
 122149 198783   51 14154 1319   6   6 gwa-t10 C2 C3
 122150 198783   51 14154 1064   6   6 gwa-t10 C2 C3
 122151 198783   51 14154  835   6   6 gwa-t10 C2 C3
 122152 198783   51 14154  944   6   6 gwa-t10 C2 C3
 122153 198783   51 14154  664   6   6 gwa-t10 C2 C3
 122154 198783   51 14154 1271   6   6 gwa-t10 C2 C3
 122155 198783   51 14154 1089   6   6 gwa-t10 C2 C3
 122156 198783   51 14154  592   6   6 gwa-t10 C2 C3
 122157 198783   51 14154 1080   6   6 gwa-t10 C2 C3
 122158 198783   51 14154 1001   6   6 gwa-t10 C2 C3
 122159 198783   51 14154  962   6   6 gwa-t10 C2 C3
 122160 198783   51 14154  798   6   6 gwa-t10 C2 C3
 122161 198783   51 14154  371   6   6 gwa-t10 C2 C3
 122162 198783   51 14154 1186   6   6 gwa-t10 C2 C3
 122163 198783   51 14154  732   6   6 gwa-t10 C2 C3
 122164 198783   51 14154 1125   6   6 gwa-t10 C2 C3
 122165 198783   51 14154  385   6   6 gwa-t10 C2 C3
 122166 198783   51 14154  870   6   6 gwa-t10 C2 C3
 122167 198783   51 14154  690   6   6 gwa-t10 C2 C3
 122168 198783   51 14154  604   6   6 gwa-t10 C2 C3
 122169 198783   51 14154  847   6   6 gwa-t10 C2 C3
 122170 198783   51 14154  919   6   6 gwa-t10 C2 C3
 122171 198783   51 14154  629   6   6 gwa-t10 C2 C3
 122172 198783   51 14154  804   6   6 gwa-t10 C2 C3
 122173 198783   51 14154  741   6   6 gwa-t10 C2 C3
 122174 198783   51 14154 1102   6   6 gwa-t10 C2 C3
 122175 198783   51 14154 1084   6   6 gwa-t10 C2 C3
 122176 198783   51 14154  875   6   6 gwa-t10 C2 C3
 122177 198783   51 14154  820   6   6 gwa-t10 C2 C3
 122178 198783   51 14154 1611   6   6 gwa-t10 C2 C3
 122179 198783   51 14154 1335   6   6 gwa-t10 C2 C3
 122180 198783   51 14154  821   6   6 gwa-t10 C2 C3
 122181 198783   51 14154  760   6   6 gwa-t10 C2 C3
 122182 198783   51 14154  923   6   6 gwa-t10 C2 C3
 122183 198783   51 14154  732   6   6 gwa-t10 C2 C3
 122184 198783   51 14154  822   6   6 gwa-t10 C2 C3
 122185 198783   51 14154  780   6   6 gwa-t10 C2 C3
 122186 198783   51 14154  806   6   6 gwa-t10 C2 C3
 122187 198783   51 14154  435   6   6 gwa-t10 C2 C3
 122188 198783   51 14154  671   6   6 gwa-t10 C2 C3
 122189 198783   51 14154 1338   6   6 gwa-t10 C2 C3
 122190 198783   51 14154  717   6   6 gwa-t10 C2 C3
 122191 198783   51 14154 1513   6   6 gwa-t10 C2 C3
 122192 198783   51 14154 1092   6   6 gwa-t10 C2 C3
 122193 198783   51 14154  804   6   6 gwa-t10 C2 C3
 122194 198783   51 14154  996   6   6 gwa-t10 C2 C3
 122195 198783   51 14154  809   6   6 gwa-t10 C2 C3
 122196 198783   51 14154 1099   6   6 gwa-t10 C2 C3
 122197 198783   51 14154  962   6   6 gwa-t10 C2 C3
 122198 198783   51 14154  802   6   6 gwa-t10 C2 C3
 122199 198783   51 14154 1093   6   6 gwa-t10 C2 C3
 122200 198783   51 14154 1034   6   6 gwa-t10 C2 C3
 122201 198783   51 14154  824   6   6 gwa-t10 C2 C3
 122202 198783   51 14154  868   6   6 gwa-t10 C2 C3
 122203 198783   51 14154 1718   6   6 gwa-t10 C2 C3
 122204 198783   51 14154 1029   6   6 gwa-t10 C2 C3
 122205 198783   51 14154 1022   6   6 gwa-t10 C2 C3
 122206 198783   51 14154  728   6   6 gwa-t10 C2 C3
 122207 198783   51 14154  905   6   6 gwa-t10 C2 C3
 122208 198783   51 14154  969   6   6 gwa-t10 C2 C3
 122209 198783   51 14154 1357   6   6 gwa-t10 C2 C3
 122210 198783   51 14154 1587   6   6 gwa-t10 C2 C3
 122211 198783   51 14154  992   6   6 gwa-t10 C2 C3
 122212 198783   51 14154  741   6   6 gwa-t10 C2 C3
 122213 198783   51 14154  769   6   6 gwa-t10 C2 C3
 122214 198783   51 14154 1082   6   6 gwa-t10 C2 C3
 122215 198783   51 14154 1187   6   6 gwa-t10 C2 C3
 122216 198783   51 14154  836   6   6 gwa-t10 C2 C3
 122217 198783   51 14154 1025   6   6 gwa-t10 C2 C3
 122218 198783   51 14154  960   6   6 gwa-t10 C2 C3
 122219 198783   51 14154 1059   6   6 gwa-t10 C2 C3
 122220 198783   51 14154  872   6   6 gwa-t10 C2 C3
 122221 198783   51 14154  915   6   6 gwa-t10 C2 C3
 122222 198783   51 14154  820   6   6 gwa-t10 C2 C3
 122223 198783   51 14154  834   6   6 gwa-t10 C2 C3
 122224 198783   51 14154  866   6   6 gwa-t10 C2 C3
 122225 198783   51 14154 1187   6   6 gwa-t10 C2 C3
 122226 198783   51 14154  993   6   6 gwa-t10 C2 C3
 122227 198783   51 14154 1207   6   6 gwa-t10 C2 C3
 122228 198783   51 14154  498   6   6 gwa-t10 C2 C3
 122229 198783   51 14154  708   6   6 gwa-t10 C2 C3
 122230 198783   51 14154 1065   6   6 gwa-t10 C2 C3
 122231 198783   51 14154 1259   6   6 gwa-t10 C2 C3
 122232 198783   51 14154 1317   6   6 gwa-t10 C2 C3
 122233 198783   51 14154  977   6   6 gwa-t10 C2 C3
 122234 198783   51 14154 1095   6   6 gwa-t10 C2 C3
 122235 198783   51 14154  979   6   6 gwa-t10 C2 C3
 122236 198783   51 14154  979   6   6 gwa-t10 C2 C3
 122237 198783   51 14154  969   6   6 gwa-t10 C2 C3
 122238 198783   51 14154  938   6   6 gwa-t10 C2 C3
 122239 198783   51 14154 1002   6   6 gwa-t10 C2 C3
 122240 198783   51 14154  715   6   6 gwa-t10 C2 C3
 122241 198783   51 14154  612   6   6 gwa-t10 C2 C3
 122242 198783   51 14154  921   6   6 gwa-t10 C2 C3
 122243 198783   51 14154  676   6   6 gwa-t10 C2 C3
 122244 198783   51 14154 1041   6   6 gwa-t10 C2 C3
 122245 198783   51 14154  529   6   6 gwa-t10 C2 C3
 122246 198783   51 14154 1112   6   6 gwa-t10 C2 C3
 122247 198783   51 14154  423   6   6 gwa-t10 C2 C3
 122248 198783   51 14154  718   6   6 gwa-t10 C2 C3
 122249 198783   51 14154 1042   6   6 gwa-t10 C2 C3
 122250 198783   51 14154 1198   6   6 gwa-t10 C2 C3
 122251 198783   51 14154  860   6   6 gwa-t10 C2 C3
 122252 198783   51 14154  504   6   6 gwa-t10 C2 C3
 122253 198783   51 14154 1018   6   6 gwa-t10 C2 C3
 122254 198783   51 14154  953   6   6 gwa-t10 C2 C3
 122255 198783   51 14154 1314   6   6 gwa-t10 C2 C3
 122256 198783   51 14154 1580   6   6 gwa-t10 C2 C3
 122257 198783   51 14154 1181   6   6 gwa-t10 C2 C3
 122258 198783   51 14154  755   6   6 gwa-t10 C2 C3
 122259 198783   51 14154  619   6   6 gwa-t10 C2 C3
 122260 198783   51 14154  917   6   6 gwa-t10 C2 C3
 122261 198783   51 14154 1456   6   6 gwa-t10 C2 C3
 122262 198783   51 14154  892   6   6 gwa-t10 C2 C3
 122263 198783   51 14154 1096   6   6 gwa-t10 C2 C3
 122264 198783   51 14154  982   6   6 gwa-t10 C2 C3
 122265 198783   51 14154 1269   6   6 gwa-t10 C2 C3
 122266 198783   51 14154 1312   6   6 gwa-t10 C2 C3
 122267 198783   51 14154  846   6   6 gwa-t10 C2 C3
 122268 198783   51 14154 1009   6   6 gwa-t10 C2 C3
 122269 198783   51 14154 1162   6   6 gwa-t10 C2 C3
 122270 198783   51 14154  991   6   6 gwa-t10 C2 C3
 122271 198783   51 14154 1198   6   6 gwa-t10 C2 C3
 122272 198783   51 14154  565   6   6 gwa-t10 C2 C3
 122273 198783   51 14154 1013   6   6 gwa-t10 C2 C3
 122274 198783   51 14154 1757   6   6 gwa-t10 C2 C3
 122275 198783   51 14154  565   6   6 gwa-t10 C2 C3
 122276 198783   51 14154 1366   6   6 gwa-t10 C2 C3
 122277 198783   51 14154  821   6   6 gwa-t10 C2 C3
 122278 198783   51 14154  467   6   6 gwa-t10 C2 C3
 122279 198783   51 14154  698   6   6 gwa-t10 C2 C3
 122280 198783   51 14154  449   6   6 gwa-t10 C2 C3
 122281 198783   51 14154  543   6   6 gwa-t10 C2 C3
 122282 198783   51 14154 1014   6   6 gwa-t10 C2 C3
 122283 198783   51 14154  858   6   6 gwa-t10 C2 C3
 122284 198783   51 14154  882   6   6 gwa-t10 C2 C3
 122285 198783   51 14154 1187   6   6 gwa-t10 C2 C3
 122286 198783   51 14154  872   6   6 gwa-t10 C2 C3
 122287 198783   51 14154 1091   6   6 gwa-t10 C2 C3
 122288 198783   51 14154  886   6   6 gwa-t10 C2 C3
 122289 198783   51 14154 1509   6   6 gwa-t10 C2 C3
 122290 198783   51 14154  994   6   6 gwa-t10 C2 C3
 122291 198783   51 14154  574   6   6 gwa-t10 C2 C3
 122292 198783   51 14154  753   6   6 gwa-t10 C2 C3
 122293 198783   51 14154  740   6   6 gwa-t10 C2 C3
 122294 198783   51 14154  868   6   6 gwa-t10 C2 C3
 122295 198783   51 14154 1330   6   6 gwa-t10 C2 C3
 122296 198783   51 14154  776   6   6 gwa-t10 C2 C3
 122297 198783   51 14154 1146   6   6 gwa-t10 C2 C3
 122298 198783   51 14154  855   6   6 gwa-t10 C2 C3
 122299 198783   51 14154  800   6   6 gwa-t10 C2 C3
 122300 198783   51 14154 1138   6   6 gwa-t10 C2 C3
 122301 198783   51 14154 1062   6   6 gwa-t10 C2 C3
 122302 198783   51 14154  993   6   6 gwa-t10 C2 C3
 122303 198783   51 14154  830   6   6 gwa-t10 C2 C3
 122304 198783   51 14154 1510   6   6 gwa-t10 C2 C3
 122305 198783   51 14154 1092   6   6 gwa-t10 C2 C3
 122306 198783   51 14154 1466   6   6 gwa-t10 C2 C3
 122307 198783   51 14154 1415   6   6 gwa-t10 C2 C3
 122308 198783   51 14154  847   6   6 gwa-t10 C2 C3
 122309 198783   51 14154  505   6   6 gwa-t10 C2 C3
 122310 198783   51 14154  938   6   6 gwa-t10 C2 C3
 122311 198783   51 14154 1013   6   6 gwa-t10 C2 C3
 122312 198783   51 14154  493   6   6 gwa-t10 C2 C3
 122313 198783   51 14154  884   6   6 gwa-t10 C2 C3
 122314 198783   51 14154 1260   6   6 gwa-t10 C2 C3
 122315 198783   51 14154  950   6   6 gwa-t10 C2 C3
 122316 198783   51 14154  757   6   6 gwa-t10 C2 C3
 122317 198783   51 14154 1113   6   6 gwa-t10 C2 C3
 122318 198783   51 14154 1564   6   6 gwa-t10 C2 C3
 122319 198783   51 14154  753   6   6 gwa-t10 C2 C3
 122320 198783   51 14154  856   6   6 gwa-t10 C2 C3
 122321 198783   51 14154 1250   6   6 gwa-t10 C2 C3
 122322 198783   51 14154  819   6   6 gwa-t10 C2 C3
 122323 198783   51 14154 1069   6   6 gwa-t10 C2 C3
 122324 198783   51 14154  609   6   6 gwa-t10 C2 C3
 122325 198783   51 14154 1111   6   6 gwa-t10 C2 C3
 122326 198783   51 14154  953   6   6 gwa-t10 C2 C3
 122327 198783   51 14154  985   6   6 gwa-t10 C2 C3
 122328 198783   51 14154  956   6   6 gwa-t10 C2 C3
 122329 198783   51 14154  666   6   6 gwa-t10 C2 C3
 122330 198783   51 14154 1487   6   6 gwa-t10 C2 C3
 122331 198783   51 14154  570   6   6 gwa-t10 C2 C3
 122332 198783   51 14154  993   6   6 gwa-t10 C2 C3
 122333 198783   51 14154  930   6   6 gwa-t10 C2 C3
 122334 198783   51 14154 1431   6   6 gwa-t10 C2 C3
 122335 198783   51 14154 1379   6   6 gwa-t10 C2 C3
 122336 198783   51 14154 1085   6   6 gwa-t10 C2 C3
 122337 198783   51 14154 1054   6   6 gwa-t10 C2 C3
 122338 198783   51 14154  892   6   6 gwa-t10 C2 C3
 122339 198783   51 14154 1341   6   6 gwa-t10 C2 C3
 122340 198783   51 14154  984   6   6 gwa-t10 C2 C3
 122341 198783   51 14154  310   6   6 gwa-t10 C2 C3
 122342 198783   51 14154  856   6   6 gwa-t10 C2 C3
 122343 198783   51 14154 1399   6   6 gwa-t10 C2 C3
 122344 198783   51 14154 1064   6   6 gwa-t10 C2 C3
 122345 198783   51 14154  822   6   6 gwa-t10 C2 C3
 122346 198783   51 14154 1420   6   6 gwa-t10 C2 C3
 122347 198783   51 14154 1271   6   6 gwa-t10 C2 C3
 122348 198783   51 14154  641   6   6 gwa-t10 C2 C3
 122349 198783   51 14154  301   6   6 gwa-t10 C2 C3
 122350 198783   51 14154  919   6   6 gwa-t10 C2 C3
 122351 198783   51 14154  633   6   6 gwa-t10 C2 C3
 122352 198783   51 14154  726   6   6 gwa-t10 C2 C3
 122353 198783   51 14154 1031   6   6 gwa-t10 C2 C3
 122354 198783   51 14154 1064   6   6 gwa-t10 C2 C3
 122355 198783   51 14154  774   6   6 gwa-t10 C2 C3
 122356 198783   51 14154  703   6   6 gwa-t10 C2 C3
 122357 198783   51 14154 1408   6   6 gwa-t10 C2 C3
 122358 198783   51 14154 1004   6   6 gwa-t10 C2 C3
 122359 198783   51 14154 1086   6   6 gwa-t10 C2 C3
